id,name,first_air_date,popularity,vote_average,vote_count,status,in_production,num_seasons,num_episodes,genres,type,original_language,origin_country,show_age_days,days_since_last_episode,keywords,last_air_date,us_content_rating,imdb_id,created_by,homepage,is_canceled,weighted_rating,rating_category,years_since_premiere,is_recent,is_popular,genre_count,premiere_year
93544,Top Boy,2019-09-13,8.451,8.089,146,Ended,False,3,24,"Crime, Drama, Action & Adventure",Scripted,en,GB,2327.0,872.0,"london, england, loyalty, drug dealer, despair, gangster",2023-09-07,TV-MA,Unknown,Ronan Bennett,https://www.netflix.com/title/80217669,0,7.949245830625948,Good,6.375342465753425,0,1,3,2019
232766,Mercy for None,2025-06-06,8.4156,7.748,133,Ended,False,1,7,"Action & Adventure, Drama",Miniseries,ko,KR,234.0,234.0,"investigation, miniseries, death, death of brother, aggressive",2025-06-06,TV-MA,tt29650530,Unknown,https://www.netflix.com/title/81702777,0,7.650702766057197,Good,0.6410958904109589,1,1,2,2025
227975,Fatal Seduction,2023-07-07,8.3762,6.6,84,Returning Series,True,3,24,"Mystery, Crime, Drama",Scripted,en,ZA,934.0,164.0,"erotic, wife cheating on husband",2025-08-15,TV-MA,tt27951663,Steven Pillemer,https://www.netflix.com/title/81553437,0,6.722266394835202,Average,2.558904109589041,1,1,3,2023
235930,Devil May Cry,2025-04-03,8.3693,7.888,276,Returning Series,True,2,9,"Animation, Action & Adventure, Sci-Fi & Fantasy",Scripted,en,US,298.0,298.0,"based on video game, adult animation, zealot, demon hunter, anime",2025-04-03,TV-MA,tt15716776,Adi Shankar,https://www.netflix.com/title/81506915,0,7.825299126368894,Good,0.8164383561643835,1,1,3,2025
84469,Cowboy Bebop,2021-11-19,8.3624,6.528,447,Canceled,False,1,10,"Sci-Fi & Fantasy, Action & Adventure, Crime",Scripted,en,US,1529.0,1529.0,"bounty hunter, east asian lead, action hero, based on anime, live action remake",2021-11-19,TV-MA,tt1267295,Christopher L. Yost,https://www.netflix.com/title/80207033,1,6.560048807281858,Average,4.189041095890411,1,1,3,2021
97175,Fate: The Winx Saga,2021-01-22,8.3573,7.973,1528,Canceled,False,2,13,"Sci-Fi & Fantasy, Drama",Scripted,en,GB,1830.0,1228.0,"magic, fairy, warrior, elements, power",2022-09-16,TV-MA,tt8179402,Brian Young,https://www.netflix.com/title/80220679,1,7.9594790966110995,Good,5.013698630136986,0,1,2,2021
284605,The Survivors,2025-06-06,8.2946,6.669,65,Ended,False,1,6,"Drama, Mystery",Miniseries,en,AU,234.0,234.0,"based on novel or book, miniseries",2025-06-06,TV-MA,tt28703560,"Tony Ayres, Jane Harper",https://www.netflix.com/title/81647727,0,6.797911522633745,Average,0.6410958904109589,1,1,2,2025
87826,Selling Sunset,2019-03-22,8.2791,6.5,58,Returning Series,True,9,90,Reality,Reality,en,US,2502.0,82.0,"market, los angeles, california, biting, real estate agent, curious",2025-11-05,TV-MA,tt9817298,Adam DiVello,https://www.netflix.com/title/80223108,0,6.690687193217315,Average,6.854794520547945,0,1,1,2019
247522,Tires,2024-05-23,8.2758,6.508,65,Returning Series,True,2,18,Comedy,Scripted,en,US,613.0,235.0,"office, car mechanic, work, workplace, business",2025-06-05,TV-MA,tt31491435,"Shane Gillis, McKeever, Steve Gerben",https://www.netflix.com/title/81758875,0,6.681633744855967,Average,1.6794520547945206,1,1,1,2024
302723,Just Alice,2025-11-05,8.2286,7.259,27,Ended,False,1,19,"Drama, Comedy, Soap",Miniseries,es,CO,82.0,82.0,"forbidden love, marriage, dramedy, romantic dramedy",2025-11-05,Unknown,tt37762739,Unknown,https://www.netflix.com/title/81704482,0,7.198462250712252,Good,0.22465753424657534,1,1,3,2025
46504,MeatEater,2012-01-01,8.2112,8.1,14,Returning Series,True,13,143,Documentary,Documentary,en,US,5139.0,837.0,"cooking, hunting, hunt, meateater",2023-10-12,TV-14,tt2169245,Unknown,https://www.themeateater.com/shows/meateater,0,7.480180436847105,Good,14.07945205479452,0,1,1,2012
135959,That '90s Show,2023-01-19,8.2026,6.759,197,Canceled,False,2,26,Comedy,Scripted,en,US,1103.0,522.0,"high school, first love, nostalgic, sitcom, 1990s",2024-08-22,TV-14,tt15591076,"Gregg Mettler, Bonnie Turner, Lindsay Turner, Terry Turner",https://www.netflix.com/title/81288370,1,6.801126292959627,Average,3.021917808219178,1,1,1,2023
91557,Ragnarok,2020-01-31,8.1838,7.8,1104,Ended,False,3,18,"Sci-Fi & Fantasy, Drama, Mystery",Scripted,no,NO,2187.0,886.0,"end of the world, norse mythology, catastrophe, curious, salvation",2023-08-24,TV-MA,tt9251798,"Adam Price, Emilie Lebech Kaae",https://www.netflix.com/title/80232926,0,7.78523209657842,Good,5.991780821917808,0,1,3,2020
223447,Jentry Chau vs the Underworld,2024-12-05,8.1773,8.257,37,Returning Series,True,1,13,"Animation, Action & Adventure, Sci-Fi & Fantasy, Comedy",Scripted,en,US,417.0,417.0,"small town, texas, supernatural, high school, school",2024-12-05,TV-PG,tt27368999,Echo Wu,https://www.netflix.com/title/81310438,0,7.803807048984469,Good,1.1424657534246576,1,1,4,2024
88393,Mighty Little Bheem,2019-04-12,8.1407,8.1,20,Returning Series,True,3,64,"Animation, Kids, Comedy, Family",Scripted,hi,IN,2481.0,1949.0,"baby, small town, exploration, village, computer animation",2020-09-25,TV-Y,tt10050752,Rajiv Chilaka,https://www.netflix.com/title/80211492,0,7.56282304526749,Good,6.7972602739726025,0,1,4,2019
301001,Mrs Playmen,2025-11-12,8.1369,7.675,20,Ended,False,1,7,Drama,Miniseries,it,IT,75.0,75.0,adult magazine,2025-11-12,TV-MA,tt31078757,"Mario Ruggeri, Eleonora Cimpanelli, Chiara Laudani, Sergio Leszczynski, Alessandro Sermoneta",https://www.netflix.com/title/81481336,0,7.373934156378601,Good,0.2054794520547945,1,1,1,2025
96160,My Holo Love,2020-02-07,8.0765,8.5,875,Ended,False,1,12,"Drama, Sci-Fi & Fantasy",Scripted,ko,KR,2180.0,2180.0,"artificial intelligence (a.i.), hologram, love, romance, information technology",2020-02-07,Unknown,tt11058644,"Lee Sang-yeop, Ryu Yong-jae",https://www.netflix.com/title/81008021,0,8.462030041152264,Excellent,5.972602739726027,0,1,2,2020
206087,High Heat,2022-08-17,8.0747,7.6,90,Ended,False,1,39,"Action & Adventure, Drama",Miniseries,es,MX,1258.0,1258.0,"lgbt, fire team",2022-08-17,Unknown,tt17641200,José Ignacio Valenzuela,https://www.netflix.com/title/81397422,0,7.498495974235105,Good,3.4465753424657533,1,1,2,2022
247784,PULSE,2025-04-03,8.0495,7.741,83,Canceled,False,1,10,Drama,Scripted,en,US,298.0,298.0,"miami, florida, doctor, medical drama, medical resident, medical procedural",2025-04-03,TV-MA,tt31407116,Zoe Robyn,https://www.netflix.com/title/81498229,1,7.600278120713305,Good,0.8164383561643835,1,1,1,2025
110534,D.P.,2021-08-27,8.048,8.014,252,Ended,False,2,12,"Drama, Action & Adventure, Crime",Scripted,ko,KR,1613.0,913.0,"desertion, melancholy, investigation, based on comic, mission",2023-07-28,TV-MA,tt13024974,"Kim Bo-tong, Han Jun-hee",https://www.netflix.com/title/81280917,0,7.93449471854526,Good,4.419178082191781,1,1,3,2021
97173,Behind Her Eyes,2021-02-17,8.0283,7.3,650,Ended,False,1,6,Drama,Miniseries,en,GB,1804.0,1804.0,"london, england, based on novel or book, husband wife relationship, friendship, supernatural",2021-02-17,TV-MA,tt9698442,Steve Lightfoot,https://www.netflix.com/title/80244630,0,7.293817832647462,Good,4.942465753424657,1,1,1,2021
197429,The Boss Baby: Back in the Crib,2022-05-19,8.0202,7.425,159,Canceled,False,2,28,"Animation, Comedy, Family, Kids",Scripted,en,US,1348.0,1019.0,"based on novel or book, sequel",2023-04-13,TV-Y7,tt19361940,Unknown,https://www.netflix.com/title/81500342,1,7.385337157809984,Good,3.6931506849315068,1,1,4,2022
227004,The Brothers Sun,2024-01-04,7.9635,7.6,197,Canceled,False,1,8,"Drama, Action & Adventure, Crime, Comedy",Scripted,en,US,753.0,753.0,"brotherhood, brother, taiwan, dark comedy, organized crime",2024-01-04,TV-MA,tt17632862,"Brad Falchuk, Byron Wu",https://www.netflix.com/title/81389634,1,7.547419085752419,Good,2.063013698630137,1,1,4,2024
95599,Kipo and the Age of Wonderbeasts,2020-01-14,7.925,8.225,227,Ended,False,3,30,"Animation, Action & Adventure, Sci-Fi & Fantasy, Kids",Scripted,en,US,2204.0,1932.0,"transformation, talking animal, based on webcomic or webtoon, underground colony",2020-10-12,TV-Y7,tt10482560,"Bill Wolkoff, Radford Sechrist",https://www.netflix.com/title/80221553,0,8.116674750146972,Excellent,6.038356164383561,0,1,4,2020
255752,Haunted Hotel,2025-09-19,7.896,8.038,66,Returning Series,True,1,10,"Animation, Comedy",Scripted,en,US,129.0,129.0,"hotel, murder, single mother, demon, demonic possession",2025-09-19,TV-14,tt32499579,Matt Roller,https://www.netflix.com/title/81674500,0,7.789396011396012,Good,0.35342465753424657,1,1,2,2025
250162,The Decameron,2024-07-25,7.834,5.975,99,Ended,False,1,8,"Comedy, Drama",Miniseries,en,US,550.0,550.0,"based on novel or book, period drama, black death, 1300s, approving",2024-07-25,TV-MA,tt21831910,Kathleen Jordan,https://www.netflix.com/title/81417084,0,6.208484169653524,Average,1.5068493150684932,1,1,2,2024
91275,Unbelievable,2019-09-13,7.8288,7.951,749,Ended,False,1,8,"Drama, Crime",Miniseries,en,US,2327.0,2327.0,"rape, detective, sexual abuse, colorado, investigation",2019-09-13,TV-MA,tt7909970,Susannah Grant,https://www.netflix.com/title/80153467,0,7.9245814432003066,Good,6.375342465753425,0,1,2,2019
210232,The Watcher,2022-10-13,7.8122,7.096,725,Returning Series,True,1,7,"Drama, Mystery",Scripted,en,US,1201.0,1201.0,"based on true story, mysterious letter, mysterious, based on magazine, newspaper or article, secret",2022-10-13,TV-MA,tt14852808,"Ian Brennan, Ryan Murphy",https://www.netflix.com/title/81380441,0,7.097236049382716,Good,3.2904109589041095,1,1,2,2022
90669,1899,2022-11-17,7.7329,7.495,1437,Canceled,False,1,8,"Mystery, Drama",Scripted,de,DE,1166.0,1166.0,"sea, immigration, atlantic ocean, ship, dystopia",2022-11-17,TV-MA,tt9319668,"Jantje Friese, Baran bo Odar",https://www.netflix.com/title/80214497,1,7.488811242843392,Good,3.1945205479452055,1,1,2,2022
216082,Zero Day,2025-02-20,7.7282,6.965,401,Ended,False,1,6,"Drama, War & Politics",Miniseries,en,US,340.0,340.0,"usa president, investigation, conspiracy, miniseries, political thriller",2025-02-20,TV-MA,tt23872886,"Eric Newman, Noah Oppenheim, Michael S. Schmidt",https://www.netflix.com/title/81598435,0,6.97486393670666,Average,0.9315068493150684,1,1,2,2025
249586,Amsterdam Empire,2025-10-30,7.7264,6.468,31,Returning Series,True,1,7,"Drama, Crime",Scripted,nl,"BE, NL",88.0,88.0,"coffee shop, empire, ex-wife",2025-10-30,TV-MA,tt31835154,"Bart Uytdenhouwen, Nico Moolenaar, Piet Matthys",https://www.netflix.com/title/81654735,0,6.764911375661376,Average,0.2410958904109589,1,1,2,2025
39659,TIGER & BUNNY,2011-04-03,7.7197,6.9,51,Ended,False,2,50,"Action & Adventure, Animation, Comedy, Sci-Fi & Fantasy",Scripted,ja,JP,5412.0,1207.0,"mutant, male friendship, superhero, mecha, evil corporation",2022-10-07,TV-14,tt2061527,Unknown,http://www.tigerandbunny.net/tv/,0,6.976671539961014,Average,14.827397260273973,0,1,4,2011
108296,Resident Evil,2022-07-14,7.7189,5.602,590,Canceled,False,1,8,"Drama, Sci-Fi & Fantasy",Scripted,en,US,1292.0,1292.0,"post-apocalyptic future, outbreak, survival, evil corporation, zombie",2022-07-14,TV-MA,tt9660182,Andrew Dabb,https://www.netflix.com/title/80996532,1,5.664239084613069,Poor,3.5397260273972604,1,1,2,2022
271885,As You Stood By,2025-11-07,7.707,8.007,70,Ended,False,1,8,"Crime, Drama, Mystery",Miniseries,ko,KR,80.0,80.0,"based on novel or book, miniseries, thriller",2025-11-07,TV-MA,tt33550045,Lee Jeong-lim,https://www.netflix.com/title/81900129,0,7.777021442495126,Good,0.2191780821917808,1,1,3,2025
236385,T・P BON,2024-05-02,7.7025,7.3,20,Ended,False,2,24,"Animation, Action & Adventure, Drama, Sci-Fi & Fantasy",Scripted,ja,JP,634.0,558.0,"secret organization, time travel, based on manga, schoolboy, alternate timeline",2024-07-17,TV-MA,tt29402539,Unknown,https://www.netflix.com/title/81497635,0,7.207267489711935,Good,1.736986301369863,1,1,4,2024
221504,Unicorn Academy,2023-11-02,7.6977,8.0,51,Returning Series,True,4,21,"Animation, Kids, Sci-Fi & Fantasy, Action & Adventure, Comedy, Family",Scripted,en,CA,816.0,74.0,"based on children's book, educational, unicorn",2025-11-13,TV-Y7,tt27423738,"Michelle Lamoreaux, Robert Lamoreaux",https://unicornacademy.com,0,7.714829434697856,Good,2.2356164383561645,1,1,6,2023
77606,The Boss Baby: Back in Business,2018-04-06,7.6398,7.07,1767,Ended,False,4,49,"Animation, Action & Adventure, Comedy, Kids",Scripted,en,US,2852.0,1896.0,baby,2020-11-17,TV-G,tt7741824,Brandon Sawyer,https://www.netflix.com/title/80178943,0,7.070880042989418,Good,7.813698630136987,0,1,4,2018
70593,Kingdom,2019-01-25,7.6099,8.223,1166,Ended,False,2,12,"Drama, Mystery",Scripted,ko,KR,2558.0,2145.0,"kingdom, royal family, based on comic, outbreak, zombie",2020-03-13,TV-MA,tt6611916,"Kim Eun-hee, Kim Seong-hun",https://www.netflix.com/title/80180171,0,8.200121777528999,Excellent,7.008219178082192,0,1,2,2019
96481,Rise of Empires: Ottoman,2020-01-24,7.5803,7.48,333,Ended,False,2,12,"Documentary, War & Politics, Action & Adventure",Scripted,en,US,2194.0,1124.0,"turkey, byzantium, istanbul, turkey, conquest, 15th century",2022-12-29,Unknown,tt9244578,Unknown,https://www.netflix.com/title/80990771,0,7.455773846472171,Good,6.010958904109589,0,1,3,2020
79008,Luis Miguel: The Series,2018-04-22,7.5671,7.976,598,Ended,False,3,27,Drama,Scripted,es,MX,2836.0,1550.0,"mexico, singer, fictional biography",2021-10-29,TV-14,tt8045690,Unknown,https://www.netflix.com/title/80191236,0,7.942175019321087,Good,7.76986301369863,0,1,1,2018
101918,Valeria,2020-05-08,7.5238,7.381,244,Ended,False,4,30,"Comedy, Drama",Scripted,es,ES,2089.0,346.0,"infidelity, friendship, romcom, extramarital affair, seductress",2025-02-14,TV-MA,tt9731288,María López Castaño,https://www.netflix.com/title/80212986,0,7.357959245490845,Good,5.723287671232876,0,1,2,2020
262920,The Asset,2025-10-27,7.5203,7.169,62,Returning Series,True,1,6,"Drama, Crime",Scripted,da,DK,91.0,91.0,"new identity, undercover agent, thriller",2025-10-27,TV-MA,tt33293130,Unknown,https://www.netflix.com/title/81683146,0,7.158678586632609,Good,0.2493150684931507,1,1,2,2025
83880,Our Planet,2019-04-05,9.1154,8.509,426,Ended,False,2,12,"Documentary, Family",Documentary,en,GB,2488.0,957.0,"climate change, natural history, global warming, biology, wildlife",2023-06-14,TV-PG,tt9253866,Unknown,https://www.netflix.com/title/80049832,0,8.432729572144208,Excellent,6.816438356164384,0,1,2,2019
259730,The Accident,2024-08-21,7.9598,7.288,139,Returning Series,True,2,16,Drama,Scripted,es,MX,523.0,47.0,Unknown,2025-12-10,TV-MA,tt30068042,Leonardo Padrón,https://www.netflix.com/title/81659092,0,7.264384372177055,Good,1.4328767123287671,1,1,1,2024
206686,Chicken Nugget,2024-03-15,8.075,6.3,40,Ended,False,1,10,"Comedy, Mystery, Sci-Fi & Fantasy",Miniseries,ko,KR,682.0,682.0,"man vs machine, shapeshifting, miniseries, secret admirer, frantic",2024-03-15,TV-MA,tt28642797,Lee Byeong-heon,https://www.netflix.com/title/81582269,0,6.620415954415955,Average,1.8684931506849316,1,1,3,2024
67780,Easy,2016-09-22,8.0724,5.984,160,Ended,False,3,25,"Comedy, Drama",Scripted,en,US,3413.0,2453.0,"chicago, illinois, marriage, anthology, relationship, topical",2019-05-10,TV-MA,tt5562056,Joe Swanberg,https://www.netflix.com/title/80095699,0,6.139281281281281,Average,9.35068493150685,0,1,2,2016
94252,Human Resources,2022-03-18,7.6147,6.574,135,Ended,False,2,20,"Animation, Comedy",Scripted,en,US,1410.0,962.0,"monster, workplace, spin off, sitcom, witty",2023-06-09,TV-MA,tt11092142,"Jennifer Flackett, Mark Levin, Nick Kroll, Andrew Goldberg, Kelly Galuska",https://www.netflix.com/title/81092963,0,6.661356481481481,Average,3.863013698630137,1,1,2,2022
96608,The Stranger,2020-01-30,8.2142,7.171,517,Ended,False,1,8,"Mystery, Crime",Miniseries,en,GB,2188.0,2188.0,"detective, based on novel or book, blackmail, miniseries, memory loss",2020-01-30,TV-MA,tt9698480,Harlan Coben,https://www.netflix.com/title/81001209,0,7.169250990843242,Good,5.994520547945205,0,1,2,2020
214582,The Devil's Plan,2023-09-26,7.4758,7.6,102,Returning Series,True,3,24,Reality,Reality,ko,KR,853.0,251.0,"competition, spy, intelligence, game show, contest",2025-05-20,TV-14,tt27995115,Jeong Jong-yeon,https://netflix.com/title/81653386,0,7.508086905803441,Good,2.336986301369863,1,1,1,2023
82456,Hilda,2018-09-21,7.3032,8.374,210,Ended,False,3,34,"Animation, Sci-Fi & Fantasy, Family, Action & Adventure",Scripted,en,"CA, GB",2684.0,781.0,"elves, fairy tale, mythical creature, female protagonist, dragon",2023-12-07,TV-Y7,tt6385540,Luke Pearson,https://www.netflix.com/title/80115346,0,8.241987391646967,Excellent,7.353424657534247,0,1,4,2018
112160,The Way of the Househusband,2021-04-08,7.6234,8.373,479,Ended,False,2,15,"Animation, Comedy",Scripted,ja,JP,1754.0,1121.0,"yakuza, romance, slice of life, mafia, based on manga",2023-01-01,TV-MA,tt13357124,Unknown,https://www.netflix.com/title/81261669,0,8.311496105232216,Excellent,4.8054794520547945,1,1,2,2021
139547,Goodbye Earth,2024-04-26,6.9637,6.067,60,Ended,False,1,12,Drama,Miniseries,ko,KR,640.0,640.0,"based on novel or book, asteroid, end of the world, meteorite, disaster",2024-04-26,TV-MA,tt17492848,Unknown,https://www.netflix.com/title/81078585,0,6.3805533769063185,Average,1.7534246575342465,1,1,1,2024
79130,Another Life,2019-07-25,8.1244,6.053,438,Canceled,False,2,20,"Sci-Fi & Fantasy, Drama",Scripted,en,US,2377.0,1565.0,"hologram, flashback, space, alien, mission",2021-10-14,TV-MA,tt8369840,Aaron Martin,https://www.netflix.com/title/80236236,1,6.111319734421246,Average,6.512328767123288,0,1,2,2019
88512,Bonding,2019-04-24,7.0725,6.896,303,Canceled,False,2,15,"Drama, Comedy",Scripted,en,US,2469.0,1825.0,"fetish, fetishism, relationship problems, dominatrix, female protagonist",2021-01-27,TV-MA,tt7718088,Rightor Doyle,https://www.netflix.com/title/81004814,1,6.9140702348690155,Average,6.764383561643836,0,1,2,2019
71225,Cable Girls,2017-04-28,7.9639,7.783,488,Ended,False,5,42,Drama,Scripted,es,ES,3195.0,2033.0,"work, female friendship, telephone, 1920s, workplace romance",2020-07-03,TV-MA,tt5674718,"Gema R. Neira, Ramón Campos, Teresa Fernández-Valdés",https://www.netflix.com/title/80100929,0,7.75132755757707,Good,8.753424657534246,0,1,1,2017
230003,The Cage,2024-11-08,8.4395,6.872,98,Returning Series,True,2,5,"Action & Adventure, Drama",Scripted,fr,FR,444.0,444.0,"action, sport",2024-11-08,TV-MA,tt28288478,"Franck Gastambide, Sylvain Caron",https://www.netflix.com/title/81522570,0,6.925065341764529,Average,1.2164383561643837,1,1,2,2024
246485,The Dead Girls,2025-09-10,7.5581,7.156,64,Ended,False,1,6,"Drama, Crime",Miniseries,es,MX,138.0,138.0,"based on novel or book, miniseries",2025-09-10,Unknown,tt31219594,Luis Estrada,https://www.netflix.com/title/81676312,0,7.1495622138992925,Good,0.3780821917808219,1,1,2,2025
255251,Sean Combs: The Reckoning,2025-12-02,7.0596,7.027,56,Ended,False,1,4,"Documentary, Crime",Miniseries,en,US,55.0,55.0,"rape, hip-hop, investigation, miniseries, sex trafficking",2025-12-02,TV-MA,tt33473000,Unknown,https://www.netflix.com/title/81906780,0,7.059741197988112,Good,0.1506849315068493,1,1,2,2025
63522,F is for Family,2015-12-18,7.6581,7.394,419,Ended,False,5,44,"Comedy, Animation",Scripted,en,US,3692.0,1523.0,"1970s, marriage, dysfunctional family, dark comedy, family relationships",2021-11-25,TV-MA,tt4326894,"Michael Price, Bill Burr",http://www.netflix.com/title/80028732,0,7.379308641975309,Good,10.115068493150686,0,1,2,2015
283387,Everybody's Live with John Mulaney,2025-03-12,8.3065,5.0,2,Returning Series,True,1,12,"Comedy, Talk",Talk Show,en,US,320.0,243.0,"talk show, celebrity, celebrity interview",2025-05-28,TV-MA,tt35630627,Unknown,https://www.netflix.com/title/81912996,0,6.975075445816187,Average,0.8767123287671232,1,1,2,2025
138183,KAKEGURUI TWIN,2022-08-04,6.4965,7.299,87,Ended,False,1,6,"Animation, Mystery",Miniseries,ja,JP,1271.0,1271.0,"school, based on manga, spin off, anime, psychological",2022-08-04,TV-14,tt15912380,Unknown,https://kakegurui-twin-anime.com,0,7.261964616402118,Good,3.4821917808219176,1,1,2,2022
